sequence_id,label,frame_index,landmark_id,finger_group,corruption_type,severity,duration,random_seed
088859eb0563,deer_horn,48,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,49,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,50,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,51,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,52,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,53,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,54,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,55,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,56,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,57,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,58,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,59,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,60,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,61,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,62,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,63,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,64,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,65,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,66,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,67,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,68,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,69,11,all,gaussian,medium,0,45
